Date,Temperature.Max,Temperature.Min,Temperature.Avg,Temperature.Departure,HDD,CDD,Precipitation,New.Snow,Snow.Depth
9/24/08,72,55,63.5,-2.4,1,0,0,0,0
9/25/08,66,56,61,-4.5,4,0,0.08,0,0
9/26/08,68,58,63,-2.1,2,0,0.1,0,0
9/27/08,75,67,71,6.3,0,6,0.15,0,0
9/28/08,77,67,72,7.7,0,7,0.46,0,0
9/29/08,72,59,65.5,1.6,0,1,0,0,0
9/30/08,73,54,63.5,0.1,1,0,0.18,0,0
10/1/08,73,57,65,2,0,0,0.03,0,0
10/2/08,64,50,57,-5.6,8,0,0,0,0
10/3/08,68,50,59,-3.2,6,0,0,0,0
10/4/08,68,52,60,-1.8,5,0,0,0,0
10/5/08,71,55,63,1.6,2,0,0,0,0
10/6/08,66,50,58,-3,7,0,0,0,0
10/7/08,64,44,54,-6.6,11,0,0,0,0
10/8/08,67,45,56,-4.2,9,0,0.02,0,0
10/9/08,77,60,68.5,8.7,0,4,0.03,0,0
10/10/08,75,56,65.5,6,0,1,0,0,0
10/11/08,74,53,63.5,4.4,1,0,0,0,0
10/12/08,75,52,63.5,4.8,1,0,0,0,0
10/13/08,81,55,68,9.6,0,3,0,0,0
10/14/08,78,56,67,9,0,2,0,0,0
10/15/08,77,62,69.5,11.8,0,5,0,0,0
10/16/08,79,58,68.5,11.2,0,4,0.09,0,0
10/17/08,62,51,56.5,-0.5,8,0,0,0,0
10/18/08,60,45,52.5,-4.1,12,0,0,0,0
10/19/08,57,42,49.5,-6.8,15,0,0,0,0
10/20/08,62,38,50,-6,15,0,0,0,0
10/21/08,64,44,54,-1.7,11,0,0,0,0
10/22/08,54,42,48,-7.3,17,0,0,0,0
10/23/08,56,38,47,-8,18,0,0,0,0
10/24/08,57,38,47.5,-7.2,17,0,0,0,0
10/25/08,70,50,60,5.6,5,0,0.63,0,0
10/26/08,63,44,53.5,-0.6,11,0,0,0,0
10/27/08,58,40,49,-4.8,16,0,0.32,0,0
10/28/08,47,40,43.5,-10,21,0,0.47,0,0
10/29/08,47,38,42.5,-10.7,22,0,0,0,0
10/30/08,52,36,44,-8.9,21,0,0,0,0
10/31/08,64,36,50,-2.6,15,0,0,0,0
11/1/08,71,43,57,4.7,8,0,0,0,0
11/2/08,56,42,49,-3,16,0,0,0,0
11/3/08,60,47,53.5,1.8,11,0,0,0,0
11/4/08,61,50,55.5,4.1,9,0,0.03,0,0
11/5/08,64,54,59,7.9,6,0,0.15,0,0
11/6/08,64,58,61,10.2,4,0,0.07,0,0
11/7/08,63,55,59,8.5,6,0,0,0,0
11/8/08,60,50,55,4.8,10,0,0.18,0,0
11/9/08,57,43,50,0.1,15,0,0,0,0
11/10/08,50,38,44,-5.5,21,0,0,0,0
11/11/08,50,32,41,-8.2,24,0,0,0,0
11/12/08,52,39,45.5,-3.4,19,0,0,0,0
11/13/08,58,43,50.5,1.9,14,0,0.91,0,0
11/14/08,59,54,56.5,8.3,8,0,0.03,0,0
11/15/08,72,55,63.5,15.6,1,0,1.16,0,0
11/16/08,55,40,47.5,0,17,0,0.05,0,0
11/17/08,47,37,42,-5.2,23,0,0,0,0
11/18/08,40,29,34.5,-12.4,30,0,0,0,0
11/19/08,36,26,31,-15.5,34,0,0,0,0
11/20/08,40,33,36.5,-9.7,28,0,0,0,0
11/21/08,36,28,32,-13.8,33,0,0.1,1,0
11/22/08,35,23,29,-16.4,36,0,0,0,0
11/23/08,39,26,32.5,-12.6,32,0,0,0,0
11/24/08,48,25,36.5,-8.2,28,0,0.31,0,0
11/25/08,47,37,42,-2.3,23,0,0.18,0,0
11/26/08,47,36,41.5,-2.5,23,0,0,0,0
11/27/08,47,31,39,-4.6,26,0,0,0,0
11/28/08,49,34,41.5,-1.7,23,0,0,0,0
11/29/08,48,29,38.5,-4.4,26,0,0,0,0
11/30/08,50,35,42.5,0,22,0,0.85,0,0
12/1/08,58,39,48.5,6.4,16,0,0.1,0,0
12/2/08,45,32,38.5,-3.3,26,0,0,0,0
12/3/08,44,28,36,-5.4,29,0,0,0,0
12/4/08,52,34,43,1.9,22,0,0.02,0,0
12/5/08,42,28,35,-5.7,30,0,0,0,0
12/6/08,37,25,31,-9.4,34,0,0.03,0.3,0
12/7/08,36,24,30,-10,35,0,0,0,0
12/8/08,28,20,24,-15.7,41,0,0,0,0
12/9/08,57,27,42,2.7,23,0,0,0,0
12/10/08,65,46,55.5,16.5,9,0,0.29,0,0
12/11/08,46,39,42.5,3.8,22,0,2.72,0,0
12/12/08,45,33,39,0.7,26,0,0.51,0,0
12/13/08,36,27,31.5,-6.5,33,0,0,0,0
12/14/08,47,26,36.5,-1.2,28,0,0,0,0
12/15/08,66,43,54.5,17.1,10,0,0.01,0,0
12/16/08,58,33,45.5,8.4,19,0,0.46,0.1,0
12/17/08,42,33,37.5,0.6,27,0,0.3,0,0
12/18/08,43,31,37,0.4,28,0,0,0,0
12/19/08,40,34,37,0.7,28,0,0.8,0,0
12/20/08,35,26,30.5,-5.6,34,0,0,0,0
12/21/08,38,26,32,-3.8,33,0,0.23,0,0
12/22/08,27,15,21,-14.6,44,0,0,0,0
12/23/08,32,17,24.5,-10.8,40,0,0,0,0
12/24/08,62,32,47,11.9,18,0,0.05,0,0
12/25/08,60,30,45,10.1,20,0,0.04,0,0
12/26/08,44,29,36.5,1.8,28,0,0,0,0
12/27/08,52,38,45,10.5,20,0,0.01,0,0
12/28/08,66,49,57.5,23.2,7,0,0,0,0
12/29/08,49,35,42,7.8,23,0,0,0,0
12/30/08,47,32,39.5,5.5,25,0,0,0,0
12/31/08,45,23,34,0.2,31,0,0,0,0
1/1/09,30,19,24.5,-9.2,40,0,0,0,0
1/2/09,37,23,30,-3.6,35,0,0.01,0.1,0
1/3/09,40,26,33,-0.4,32,0,0,0,0
1/4/09,43,22,32.5,-0.8,32,0,0,0,0
1/5/09,48,38,43,9.8,22,0,0,0,0
1/6/09,41,31,36,2.9,29,0,0.22,0,0
1/7/09,43,32,37.5,4.5,27,0,1.47,0,0
1/8/09,42,30,36,3,29,0,0,0,0
1/9/09,35,26,30.5,-2.4,34,0,0,0,0
1/10/09,35,27,31,-1.8,34,0,0.03,0.1,0
1/11/09,35,26,30.5,-2.3,34,0,0.04,0,0
1/12/09,36,23,29.5,-3.2,35,0,0,0,0
1/13/09,40,25,32.5,-0.2,32,0,0,0,0
1/14/09,36,21,28.5,-4.2,36,0,0,0,0
1/15/09,26,15,20.5,-12.1,44,0,0,0,0
1/16/09,18,10,14,-18.6,51,0,0,0,0
1/17/09,22,6,14,-18.6,51,0,0,0,0
1/18/09,37,22,29.5,-3.1,35,0,0.01,0.1,0
1/19/09,31,23,27,-5.6,38,0,0.04,0.8,0
1/20/09,29,18,23.5,-9.2,41,0,0,0,0
1/21/09,27,18,22.5,-10.2,42,0,0,0,0
1/22/09,42,20,31,-1.7,34,0,0,0,0
1/23/09,53,23,38,5.2,27,0,0,0,0
1/24/09,45,22,33.5,0.7,31,0,0,0,0
1/25/09,30,15,22.5,-10.4,42,0,0,0,0
1/26/09,29,21,25,-7.9,40,0,0,0,0
1/27/09,31,26,28.5,-4.5,36,0,0.05,0.9,0
1/28/09,42,24,33,-0.1,32,0,0.83,2.1,2
1/29/09,33,25,29,-4.2,36,0,0,0,0
1/30/09,36,22,29,-4.3,36,0,0,0,0
1/31/09,28,21,24.5,-8.9,40,0,0,0,0
2/1/09,53,27,40,6.5,25,0,0,0,0
2/2/09,54,30,42,8.4,23,0,0,0,0
2/3/09,36,28,32,-1.7,33,0,0.51,7.7,0
2/4/09,31,20,25.5,-8.3,39,0,0.06,0.7,8
2/5/09,22,15,18.5,-15.5,46,0,0,0,6
2/6/09,33,15,24,-10.1,41,0,0,0,5
2/7/09,51,18,34.5,0.2,30,0,0,0,4
2/8/09,61,39,50,15.6,15,0,0,0,0
2/9/09,49,28,38.5,3.9,26,0,0,0,0
2/10/09,54,33,43.5,8.8,21,0,0,0,0
2/11/09,69,42,55.5,20.6,9,0,0.04,0,0
2/12/09,59,44,51.5,16.4,13,0,0,0,0
2/13/09,45,36,40.5,5.2,24,0,0,0,0
2/14/09,42,30,36,0.5,29,0,0,0,0
2/15/09,42,29,35.5,-0.2,29,0,0,0,0
2/16/09,41,28,34.5,-1.4,30,0,0,0,0
2/17/09,42,24,33,-3.1,32,0,0,0,0
2/18/09,47,28,37.5,1.2,27,0,0.18,0,0
2/19/09,49,27,38,1.5,27,0,0,0,0
2/20/09,35,24,29.5,-7.2,35,0,0,0,0
2/21/09,42,24,33,-4,32,0,0,0,0
2/22/09,43,30,36.5,-0.7,28,0,0.05,0,0
2/23/09,37,26,31.5,-5.9,33,0,0,0,0
2/24/09,38,21,29.5,-8.2,35,0,0,0,0
2/25/09,45,23,34,-3.9,31,0,0,0,0
2/26/09,50,29,39.5,1.3,25,0,0,0,0
2/27/09,64,36,50,11.6,15,0,0,0,0
2/28/09,54,33,43.5,4.8,21,0,0,0,0
3/1/09,38,29,33.5,-5.5,31,0,0.16,3.4,0
3/2/09,30,17,23.5,-15.7,41,0,0.38,5.6,6
3/3/09,27,13,20,-19.5,45,0,0,0,5
3/4/09,34,15,24.5,-15.3,40,0,0,0,3
3/5/09,45,21,33,-7.1,32,0,0,0,1
3/6/09,58,38,48,7.6,17,0,0,0,0
3/7/09,72,42,57,16.3,8,0,0,0,0
3/8/09,69,49,59,18,6,0,0,0,0
3/9/09,61,46,53.5,12.2,11,0,0,0,0
3/10/09,47,40,43.5,1.9,21,0,0,0,0
3/11/09,64,41,52.5,10.6,12,0,0,0,0
3/12/09,48,35,41.5,-0.7,23,0,0,0,0
3/13/09,43,31,37,-5.5,28,0,0,0,0
3/14/09,49,33,41,-1.8,24,0,0,0,0
3/15/09,46,39,42.5,-0.6,22,0,0,0,0
3/16/09,53,40,46.5,3.1,18,0,0,0,0
3/17/09,59,40,49.5,5.7,15,0,0,0,0
3/18/09,64,36,50,5.9,15,0,0,0,0
3/19/09,55,42,48.5,4.1,16,0,0.11,0,0
3/20/09,45,35,40,-4.7,25,0,0,0,0
3/21/09,50,30,40,-5.1,25,0,0,0,0
3/22/09,59,34,46.5,1.1,18,0,0,0,0
3/23/09,47,30,38.5,-7.3,26,0,0,0,0
3/24/09,50,25,37.5,-8.6,27,0,0,0,0
3/25/09,55,30,42.5,-3.9,22,0,0,0,0
3/26/09,48,41,44.5,-2.3,20,0,0.31,0,0
3/27/09,63,42,52.5,5.4,12,0,0,0,0
3/28/09,54,47,50.5,3,14,0,0.27,0,0
3/29/09,74,46,60,12.2,5,0,0.39,0,0
3/30/09,52,42,47,-1.2,18,0,0,0,0
3/31/09,61,37,49,0.5,16,0,0,0,0
4/1/09,53,40,46.5,-2.4,18,0,0.25,0,0
4/2/09,69,49,59,9.7,6,0,0,0,0
4/3/09,71,53,62,12.4,3,0,0.58,0,0
4/4/09,61,49,55,5,10,0,0,0,0
4/5/09,67,43,55,4.7,10,0,0,0,0
4/6/09,60,48,54,3.3,11,0,0.4,0,0
4/7/09,48,37,42.5,-8.5,22,0,0,0,0
4/8/09,53,37,45,-6.4,20,0,0,0,0
4/9/09,63,38,50.5,-1.2,14,0,0,0,0
4/10/09,70,44,57,4.9,8,0,0,0,0
4/11/09,53,41,47,-5.5,18,0,0.44,0,0
4/12/09,53,37,45,-7.8,20,0,0,0,0
4/13/09,57,34,45.5,-7.7,19,0,0.11,0,0
4/14/09,48,43,45.5,-8,19,0,0.64,0,0
4/15/09,48,39,43.5,-10.4,21,0,0.44,0,0
4/16/09,64,37,50.5,-3.7,14,0,0,0,0
4/17/09,70,38,54,-0.6,11,0,0,0,0
4/18/09,78,46,62,7.1,3,0,0,0,0
4/19/09,69,49,59,3.7,6,0,0,0,0
4/20/09,52,48,50,-5.6,15,0,0.75,0,0
4/21/09,69,49,59,3,6,0,0.27,0,0
4/22/09,55,46,50.5,-5.8,14,0,0.01,0,0
4/23/09,60,44,52,-4.6,13,0,0,0,0
4/24/09,74,40,57,0,8,0,0,0,0
4/25/09,90,52,71,13.7,0,6,0,0,0
4/26/09,93,63,78,20.4,0,13,0,0,0
4/27/09,92,62,77,19,0,12,0,0,0
4/28/09,88,64,76,17.7,0,11,0,0,0
4/29/09,70,49,59.5,0.9,5,0,0.09,0,0
4/30/09,68,49,58.5,-0.4,6,0,0.01,0,0
5/1/09,73,58,65.5,6.3,0,1,0.03,0,0
5/2/09,66,58,62,2.4,3,0,0.12,0,0
5/3/09,58,52,55,-4.9,10,0,0.48,0,0
5/4/09,55,51,53,-7.2,12,0,0.59,0,0
5/5/09,58,51,54.5,-6,10,0,0.34,0,0
5/6/09,67,52,59.5,-1.3,5,0,0.87,0,0
5/7/09,72,55,63.5,2.4,1,0,0.51,0,0
5/8/09,79,55,67,5.6,0,2,0,0,0
5/9/09,84,65,74.5,12.8,0,10,0.01,0,0
5/10/09,73,57,65,2.9,0,0,0,0,0
5/11/09,64,53,58.5,-3.9,6,0,0,0,0
5/12/09,69,50,59.5,-3.2,5,0,0,0,0
5/13/09,73,48,60.5,-2.5,4,0,0,0,0
5/14/09,75,57,66,2.7,0,1,0.78,0,0
5/15/09,80,64,72,8.4,0,7,0.02,0,0
5/16/09,80,62,71,7.1,0,6,0,0,0
5/17/09,72,54,63,-1.2,2,0,0.04,0,0
5/18/09,61,50,55.5,-9,9,0,0,0,0
5/19/09,70,44,57,-7.8,8,0,0,0,0
5/20/09,80,50,65,-0.1,0,0,0,0,0
5/21/09,83,55,69,3.6,0,4,0,0,0
5/22/09,84,60,72,6.3,0,7,0,0,0
5/23/09,87,63,75,9,0,10,0,0,0
5/24/09,84,66,75,8.6,0,10,0.02,0,0
5/25/09,85,67,76,9.3,0,11,0,0,0
5/26/09,69,52,60.5,-6.5,4,0,0.06,0,0
5/27/09,78,52,65,-2.3,0,0,0,0,0
5/28/09,79,58,68.5,0.9,0,4,0,0,0
5/29/09,77,58,67.5,-0.4,0,3,0.97,0,0
5/30/09,79,59,69,0.7,0,4,0,0,0
5/31/09,83,58,70.5,1.9,0,6,0,0,0
6/1/09,73,52,62.5,-6.4,2,0,0,0,0
6/2/09,85,62,73.5,4.3,0,9,0.01,0,0
6/3/09,79,59,69,-0.5,0,4,0.4,0,0
6/4/09,65,57,61,-8.9,4,0,0.26,0,0
6/5/09,61,57,59,-11.2,6,0,0.65,0,0
6/6/09,78,59,68.5,-2,0,4,0,0,0
6/7/09,83,62,72.5,1.7,0,8,0,0,0
6/8/09,84,66,75,3.9,0,10,0,0,0
6/9/09,79,65,72,0.5,0,7,1.03,0,0
6/10/09,78,65,71.5,-0.3,0,7,0,0,0
6/11/09,70,64,67,-5.1,0,2,0.43,0,0
6/12/09,85,68,76.5,4.1,0,12,0.03,0,0
6/13/09,80,64,72,-0.7,0,7,0.25,0,0
6/14/09,79,63,71,-2,0,6,0.01,0,0
6/15/09,79,60,69.5,-3.8,0,5,0.12,0,0
6/16/09,70,58,64,-9.6,1,0,0.13,0,0
6/17/09,70,55,62.5,-11.4,2,0,0.08,0,0
6/18/09,70,62,66,-8.2,0,1,0.65,0,0
6/19/09,78,66,72,-2.4,0,7,0,0,0
6/20/09,78,64,71,-3.7,0,6,0.52,0,0
6/21/09,80,66,73,-2,0,8,0.01,0,0
6/22/09,81,66,73.5,-1.7,0,9,0.18,0,0
6/23/09,81,66,73.5,-2,0,9,0,0,0
6/24/09,83,68,75.5,-0.2,0,11,0,0,0
6/25/09,87,68,77.5,1.6,0,13,0,0,0
6/26/09,90,70,80,3.9,0,15,0,0,0
6/27/09,82,67,74.5,-1.8,0,10,0,0,0
6/28/09,85,67,76,-0.5,0,11,0,0,0
6/29/09,86,65,75.5,-1.2,0,11,0,0,0
6/30/09,89,66,77.5,0.6,0,13,0.03,0,0
7/1/09,86,67,76.5,-0.6,0,12,0,0,0
7/2/09,83,67,75,-2.2,0,10,0.15,0,0
7/3/09,82,66,74,-3.4,0,9,0,0,0
7/4/09,83,65,74,-3.5,0,9,0,0,0
7/5/09,80,64,72,-5.7,0,7,0,0,0
7/6/09,85,62,73.5,-4.3,0,9,0,0,0
7/7/09,88,68,78,0.1,0,13,0,0,0
7/8/09,80,64,72,-6,0,7,0,0,0
7/9/09,81,62,71.5,-6.6,0,7,0,0,0
7/10/09,83,61,72,-6.2,0,7,0,0,0
7/11/09,82,63,72.5,-5.7,0,8,0.6,0,0
7/12/09,86,68,77,-1.3,0,12,0.07,0,0
7/13/09,84,65,74.5,-3.8,0,10,0,0,0
7/14/09,84,63,73.5,-4.9,0,9,0,0,0
7/15/09,87,60,73.5,-4.9,0,9,0,0,0
7/16/09,91,72,81.5,3,0,17,0.17,0,0
7/17/09,88,71,79.5,1,0,15,0.15,0,0
7/18/09,83,69,76,-2.5,0,11,0,0,0
7/19/09,84,63,73.5,-5,0,9,0,0,M
7/20/09,87,67,77,-1.5,0,12,0,0,0
7/21/09,72,67,69.5,-9,0,5,0.05,0,0
7/22/09,86,67,76.5,-2,0,12,0,0,0
7/23/09,79,67,73,-5.4,0,8,0.05,0,0
7/24/09,84,66,75,-3.4,0,10,0.17,0,0
7/25/09,89,64,76.5,-1.9,0,12,0.04,0,0
7/26/09,91,70,80.5,2.1,0,16,0.01,0,0
7/27/09,87,73,80,1.7,0,15,0,0,0
7/28/09,91,72,81.5,3.2,0,17,0,0,0
7/29/09,92,74,83,4.8,0,18,0.47,0,0
7/30/09,88,73,80.5,2.3,0,16,0,0,0
7/31/09,89,72,80.5,2.4,0,16,1.42,0,0
8/1/09,86,68,77,-1.1,0,12,0,0,0
8/2/09,80,70,75,-3,0,10,1.59,0,0
8/3/09,86,73,79.5,1.5,0,15,0,0,0
8/4/09,89,70,79.5,1.6,0,15,0,0,0
8/5/09,87,75,81,3.2,0,16,0,0,0
8/6/09,78,65,71.5,-6.2,0,7,0.11,0,0
8/7/09,82,65,73.5,-4.2,0,9,0,0,0
8/8/09,83,67,75,-2.6,0,10,0.01,0,0
8/9/09,85,70,77.5,0,0,13,1.94,0,0
8/10/09,95,72,83.5,6.1,0,19,0,0,0
8/11/09,89,77,83,5.7,0,18,0,0,0
8/12/09,87,72,79.5,2.3,0,15,0,0,0
8/13/09,78,71,74.5,-2.6,0,10,0.11,0,0
8/14/09,85,67,76,-1,0,11,0,0,0
8/15/09,89,70,79.5,2.6,0,15,0,0,0
8/16/09,91,70,80.5,3.7,0,16,0,0,0
8/17/09,93,72,82.5,5.8,0,18,0,0,0
8/18/09,92,71,81.5,4.9,0,17,0.3,0,0
8/19/09,90,73,81.5,5,0,17,0.01,0,0
8/20/09,90,74,82,5.7,0,17,0,0,0
8/21/09,95,73,84,7.8,0,19,0.62,0,0
8/22/09,85,72,78.5,2.5,0,14,2.73,0,0
8/23/09,88,74,81,5.1,0,16,0,0,0
8/24/09,85,71,78,2.3,0,13,0,0,0
8/25/09,87,68,77.5,2,0,13,0,0,0
8/26/09,89,72,80.5,5.2,0,16,0,0,0
8/27/09,83,70,76.5,1.4,0,12,0,0,0
8/28/09,77,68,72.5,-2.4,0,8,1.2,0,0
8/29/09,84,69,76.5,1.8,0,12,1.67,0,0
8/30/09,84,69,76.5,2,0,12,0,0,0
8/31/09,74,62,68,-6.3,0,3,0,0,0
9/1/09,76,57,66.5,-7.5,0,2,0,0,0
9/2/09,79,57,68,-5.8,0,3,0,0,0
9/3/09,80,61,70.5,-3,0,6,0,0,0
9/4/09,84,66,75,1.8,0,10,0,0,0
9/5/09,85,67,76,3,0,11,0,0,0
9/6/09,78,65,71.5,-1.2,0,7,0,0,0
9/7/09,76,64,70,-2.4,0,5,0,0,0
9/8/09,75,63,69,-3,0,4,0,0,0
9/9/09,75,65,70,-1.7,0,5,0.02,0,0
9/10/09,70,59,64.5,-6.9,0,0,0.12,0,0
9/11/09,67,58,62.5,-8.5,2,0,2,0,0
9/12/09,70,61,65.5,-5.2,0,1,0.04,0,0
9/13/09,81,65,73,2.7,0,8,0,0,0
9/14/09,81,62,71.5,1.5,0,7,0,0,0
9/15/09,81,64,72.5,2.9,0,8,0,0,0
9/16/09,71,63,67,-2.2,0,2,0,0,0
9/17/09,65,58,61.5,-7.3,3,0,0.01,0,0
9/18/09,77,58,67.5,-0.9,0,3,0,0,0
9/19/09,71,56,63.5,-4.5,1,0,0,0,0
9/20/09,76,51,63.5,-4.1,1,0,0,0,0
9/21/09,78,55,66.5,-0.7,0,2,0,0,0
9/22/09,78,63,70.5,3.7,0,6,0,0,0
9/23/09,83,68,75.5,9.1,0,11,0.15,0,0
9/24/09,83,71,77,11.1,0,12,0.03,0,0
9/25/09,75,56,65.5,0,0,1,0,0,0
9/26/09,69,54,61.5,-3.6,3,0,0.24,0,0
9/27/09,75,59,67,2.3,0,2,0.77,0,0
9/28/09,79,57,68,3.7,0,3,0.27,0,0
9/29/09,70,53,61.5,-2.4,3,0,0,0,0
9/30/09,64,53,58.5,-4.9,6,0,0,0,0
10/1/09,59,48,53.5,-9.5,11,0,0,0,0
10/2/09,68,47,57.5,-5.1,7,0,0.03,0,0
10/3/09,76,60,68,5.8,0,3,0.01,0,0
10/4/09,74,55,64.5,2.7,0,0,0,0,0
10/5/09,68,50,59,-2.4,6,0,0,0,0
10/6/09,68,48,58,-3,7,0,0,0,0
10/7/09,72,56,64,3.4,1,0,0.05,0,0
10/8/09,67,48,57.5,-2.7,7,0,0,0,0
10/9/09,80,59,69.5,9.7,0,5,0.01,0,0
10/10/09,76,51,63.5,4,1,0,0.02,0,0
10/11/09,66,44,55,-4.1,10,0,0,0,0
10/12/09,55,46,50.5,-8.2,14,0,0,0,0
10/13/09,68,48,58,-0.4,7,0,0,0,0
10/14/09,53,42,47.5,-10.5,17,0,0,0,0
10/15/09,50,40,45,-12.7,20,0,0.48,0,0
10/16/09,46,39,42.5,-14.8,22,0,0.39,0,0
10/17/09,48,42,45,-12,20,0,0.8,0,0
10/18/09,49,40,44.5,-12.1,20,0,0.15,0,0
10/19/09,57,38,47.5,-8.8,17,0,0,0,0
10/20/09,68,40,54,-2,11,0,0,0,0
10/21/09,74,47,60.5,4.8,4,0,0,0,0
10/22/09,73,50,61.5,6.2,3,0,0,0,0
10/23/09,65,54,59.5,4.5,5,0,0.11,0,0
10/24/09,71,62,66.5,11.8,0,2,1.41,0,0
10/25/09,63,49,56,1.6,9,0,0,0,0
10/26/09,64,46,55,0.9,10,0,0,0,0
10/27/09,59,50,54.5,0.7,10,0,0.65,0,0
10/28/09,64,54,59,5.5,6,0,1.23,0,0
10/29/09,57,50,53.5,0.3,11,0,0,0,0
10/30/09,59,47,53,0.1,12,0,0,0,0
10/31/09,72,56,64,11.4,1,0,0.17,0,0
11/1/09,58,51,54.5,2.2,10,0,0.03,0,0
11/2/09,57,47,52,0,13,0,0,0,0
11/3/09,64,41,52.5,0.8,12,0,0,0,0
11/4/09,52,39,45.5,-5.9,19,0,0,0,0
11/5/09,56,42,49,-2.1,16,0,0,0,0
11/6/09,49,37,43,-7.8,22,0,0,0,0
11/7/09,56,31,43.5,-7,21,0,0,0,0
11/8/09,70,42,56,5.8,9,0,0,0,0
11/9/09,70,43,56.5,6.6,8,0,0,0,0
11/10/09,65,50,57.5,8,7,0,0,0,0
11/11/09,58,46,52,2.8,13,0,0.05,0,0
11/12/09,50,44,47,-1.9,18,0,0.3,0,0
11/13/09,55,49,52,3.4,13,0,0.07,0,0
11/14/09,59,53,56,7.8,9,0,0.08,0,0
11/15/09,70,56,63,15.1,2,0,0,0,0
11/16/09,61,50,55.5,8,9,0,0,0,0
11/17/09,58,43,50.5,3.3,14,0,0,0,0
11/18/09,58,43,50.5,3.6,14,0,0,0,0
11/19/09,60,51,55.5,9,9,0,0.17,0,0
11/20/09,61,45,53,6.8,12,0,0.76,0,0
11/21/09,57,40,48.5,2.7,16,0,0,0,0
11/22/09,57,41,49,3.6,16,0,0,0,0
11/23/09,50,46,48,2.9,17,0,0.14,0,0
11/24/09,53,47,50,5.3,15,0,0.14,0,0
11/25/09,52,46,49,4.7,16,0,0.11,0,0
11/26/09,56,46,51,7,14,0,0,0,0
11/27/09,52,41,46.5,2.9,18,0,0,0,0
11/28/09,53,37,45,1.8,20,0,0,0,0
11/29/09,62,35,48.5,5.6,16,0,0,0,0
11/30/09,55,37,46,3.5,19,0,0.21,0,0
12/1/09,52,35,43.5,1.4,21,0,0,0,0
12/2/09,58,34,46,4.2,19,0,0.77,0,0
12/3/09,67,45,56,14.6,9,0,0.36,0,0
12/4/09,50,39,44.5,3.4,20,0,0,0,0
12/5/09,45,33,39,-1.7,26,0,0.4,0,0
12/6/09,38,31,34.5,-5.9,30,0,0,0,0
12/7/09,42,30,36,-4,29,0,0,0,0
12/8/09,45,32,38.5,-1.2,26,0,0,0,0
12/9/09,58,38,48,8.7,17,0,2.13,0,0
12/10/09,49,28,38.5,-0.5,26,0,0,0,0
12/11/09,33,23,28,-10.7,37,0,0,0,0
12/12/09,41,28,34.5,-3.8,30,0,0,0,0
12/13/09,54,30,42,4,23,0,1.11,0,0
12/14/09,50,36,43,5.3,22,0,0,0,0
12/15/09,55,42,48.5,11.1,16,0,0,0,0
12/16/09,42,29,35.5,-1.6,29,0,0,0,0
12/17/09,35,25,30,-6.9,35,0,0,0,0
12/18/09,33,21,27,-9.6,38,0,0,0,0
12/19/09,31,22,26.5,-9.8,38,0,1.7,22.5,2
12/20/09,34,24,29,-7.1,36,0,0.05,0.7,21
12/21/09,38,22,30,-5.8,35,0,0,0,18
12/22/09,38,30,34,-1.6,31,0,0,0,14
12/23/09,31,17,24,-11.3,41,0,0,0,11
12/24/09,38,19,28.5,-6.6,36,0,0,0,9
12/25/09,41,28,34.5,-0.4,30,0,0.26,0,8
12/26/09,56,40,48,13.3,17,0,1.8,0,0
12/27/09,51,32,41.5,7,23,0,0,0,0
12/28/09,40,31,35.5,1.2,29,0,0,0,0
12/29/09,33,19,26,-8.2,39,0,0,0,0
12/30/09,31,19,25,-9,40,0,0,0,0
12/31/09,34,29,31.5,-2.3,33,0,0.28,0.9,0
1/1/10,42,32,37,3.3,28,0,0.02,0,0
1/2/10,32,22,27,-6.6,38,0,0,0,0
1/3/10,27,20,23.5,-9.9,41,0,0,0,0
1/4/10,32,24,28,-5.3,37,0,0,0,0
1/5/10,33,24,28.5,-4.7,36,0,0,0,0
1/6/10,38,28,33,-0.1,32,0,0,0,0
1/7/10,40,29,34.5,1.5,30,0,0,0,0
1/8/10,33,24,28.5,-4.5,36,0,0.03,1,1
1/9/10,30,19,24.5,-8.4,40,0,0,0,0
1/10/10,30,15,22.5,-10.3,42,0,0,0,0
1/11/10,33,16,24.5,-8.3,40,0,0,0,0
1/12/10,35,27,31,-1.7,34,0,0,0,0
1/13/10,38,26,32,-0.7,33,0,0,0,0
1/14/10,47,24,35.5,2.8,29,0,0,0,0
1/15/10,53,27,40,7.4,25,0,0,0,0
1/16/10,53,32,42.5,9.9,22,0,0,0,0
1/17/10,44,34,39,6.4,26,0,0.76,0,0
1/18/10,53,34,43.5,10.9,21,0,0,0,0
1/19/10,51,30,40.5,7.9,24,0,0,0,0
1/20/10,44,30,37,4.3,28,0,0,0,0
1/21/10,43,29,36,3.3,29,0,0,0,0
1/22/10,45,33,39,6.3,26,0,0,0,0
1/23/10,43,29,36,3.2,29,0,0,0,0
1/24/10,57,30,43.5,10.7,21,0,0.02,0,0
1/25/10,61,44,52.5,19.6,12,0,1.25,0,0
1/26/10,44,35,39.5,6.6,25,0,0.01,0,0
1/27/10,40,28,34,1,31,0,0,0,0
1/28/10,47,21,34,0.9,31,0,0,0,0
1/29/10,24,17,20.5,-12.7,44,0,0,0,0
1/30/10,21,16,18.5,-14.8,46,0,0.1,2.1,0
1/31/10,30,14,22,-11.4,43,0,0,0,2
2/1/10,36,21,28.5,-5,36,0,0,0,0
